Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
3097-IDVPU,Male,51,Yes,2,Los Angeles,90012,34.065875,-118.238728,10,19,Offer D,Yes,9.47,Yes,Yes,DSL,13.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,0.0,120,179.93,1210.38,Stayed,,
6645-MXQJT,Male,40,Yes,1,Copperopolis,95228,37.943954,-120.67108,10,2,Offer E,Yes,39.35,No,Yes,Fiber Optic,24.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.1,184.15,0.0,0,78.7,262.85,Joined,,
1513-XNPPH,Female,36,No,0,Los Angeles,90037,34.002642,-118.287596,0,12,Offer D,Yes,17.46,No,Yes,Fiber Optic,9.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1095.65,0.0,0,209.52,1305.17,Churned,Dissatisfaction,Product dissatisfaction
8181-YHCMF,Female,44,Yes,0,La Mesa,91941,32.759327,-116.99726,8,68,,No,,,Yes,DSL,15.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.3,4109.0,0.0,0,0.0,4109.0,Stayed,,
4828-FAZPK,Female,30,Yes,2,Inglewood,90301,33.956445,-118.358634,1,16,Offer D,Yes,49.85,Yes,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.95,1267.95,0.0,0,797.6,2065.55,Stayed,,
8486-AYEQH,Female,30,No,0,Guatay,91931,32.857946,-116.561917,0,31,,Yes,38.78,Yes,Yes,Fiber Optic,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,2227.8,0.0,0,1202.18,3429.98,Stayed,,
3027-ZTDHO,Male,21,No,0,Fresno,93721,36.732694,-119.783786,0,1,Offer E,Yes,32.85,No,Yes,Fiber Optic,53.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,89.9,0.0,0,32.85,122.75,Churned,Other,Don't know
2215-ZAFGX,Male,35,No,0,La Mesa,91942,32.782501,-117.01611,0,9,Offer E,Yes,11.5,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5,791.7,0.0,0,103.5,895.2,Stayed,,
3900-AQPHZ,Female,45,No,0,Pearblossom,93553,34.445239,-117.894868,0,1,,Yes,49.51,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,19.9,19.9,0.0,0,49.51,69.41,Churned,Attitude,Attitude of support person
4403-BWPAY,Male,40,No,0,Los Angeles,90017,34.052842,-118.264495,0,14,,Yes,33.5,Yes,No,,,,,,,,,,,One Year,Yes,Credit Card,24.8,321.7,0.0,0,469.0,790.7,Stayed,,
0475-RIJEP,Male,47,No,0,Pinecrest,95364,38.224869,-119.755729,0,43,Offer B,Yes,49.13,Yes,Yes,Fiber Optic,25.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.85,3365.85,0.0,0,2112.59,5478.44,Churned,Price,Lack of affordable download/upload speed
4183-WCSEP,Male,46,No,0,Weaverville,96093,40.759401,-122.939337,0,31,,Yes,34.38,No,Yes,Fiber Optic,20.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.45,2435.15,0.0,40,1065.78,3540.93,Churned,Price,Long distance charges
1545-ACTAS,Female,53,Yes,2,West Covina,91791,34.061634,-117.893169,2,48,Offer B,Yes,36.18,No,Yes,Fiber Optic,29.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.7,4977.2,0.0,0,1736.64,6713.84,Stayed,,
1697-NVVGY,Male,71,Yes,0,Fresno,93728,36.757345,-119.818274,1,19,,Yes,30.44,No,Yes,DSL,26.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,1286.05,0.0,0,578.36,1864.41,Stayed,,
8519-QJGJD,Female,42,No,0,Twain,95984,40.022184,-121.062384,0,14,Offer D,Yes,18.74,No,Yes,Cable,20.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1025.95,0.0,0,262.36,1288.31,Churned,Attitude,Attitude of service provider
0083-PIVIK,Male,25,No,0,Tulelake,96134,41.813521,-121.492666,0,64,,Yes,5.49,Yes,Yes,DSL,69.0,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,81.25,5567.55,0.0,40,351.36,5958.91,Stayed,,
7853-GVUDZ,Female,55,Yes,1,Los Angeles,90004,34.076259,-118.310715,1,1,Offer E,Yes,3.09,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.15,20.15,0.0,0,3.09,23.24,Churned,Price,Long distance charges
2697-NQBPF,Male,51,No,0,Fulton,95439,38.493888,-122.777141,0,34,,Yes,28.0,Yes,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,3540.65,0.0,0,952.0,4492.65,Stayed,,
8468-FZTOE,Female,61,Yes,3,San Diego,92126,32.886925,-117.152162,8,72,Offer A,Yes,17.21,No,Yes,Cable,53.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,74.35,5237.4,0.0,50,1239.12,6526.52,Stayed,,
0744-BIKKF,Male,39,No,0,Mecca,92254,33.543835,-115.993906,0,72,Offer A,Yes,11.41,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.65,6224.8,0.0,0,821.52,7046.32,Stayed,,
0637-UBJRP,Male,40,Yes,0,Wilton,95693,38.392559,-121.225093,5,13,Offer D,Yes,29.92,No,Yes,Fiber Optic,21.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,23.97,0,388.96,1460.29,Churned,Competitor,Competitor offered higher download speeds
8397-MVTAZ,Male,22,Yes,0,Sun City,92587,33.69887,-117.25071,2,34,Offer C,Yes,23.09,Yes,Yes,Fiber Optic,52.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.05,3480.0,0.0,20,785.06,4285.06,Churned,Dissatisfaction,Poor expertise of online support
4825-XJGDM,Female,59,No,0,Mccloud,96057,41.251322,-122.105209,0,61,Offer B,No,,,Yes,DSL,8.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,43.7,2696.55,0.0,0,0.0,2696.55,Stayed,,
3339-EAQNV,Male,75,Yes,0,Palermo,95968,39.435756,-121.552071,7,72,,Yes,11.23,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.25,7133.1,0.0,0,808.56,7941.66,Stayed,,
3373-DIUUN,Male,58,Yes,3,Hinkley,92347,34.983808,-117.239306,6,30,,Yes,40.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,21.25,711.9,0.0,0,1200.0,1911.9,Stayed,,
8714-CTZJW,Female,24,No,0,Pilot Hill,95664,38.803731,-121.043799,0,4,Offer E,Yes,19.84,No,Yes,Fiber Optic,73.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,82.85,319.6,0.0,0,79.36,398.96,Stayed,,
6133-OZILE,Female,45,No,0,Santa Monica,90403,34.031529,-118.491156,0,18,Offer D,No,,,Yes,DSL,11.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,607.3,0.0,50,0.0,657.3,Stayed,,
4988-IQIGL,Male,80,No,0,Canoga Park,91304,34.224377,-118.632656,0,1,,Yes,28.49,Yes,Yes,Fiber Optic,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,0,28.49,103.84,Churned,Attitude,Attitude of support person
7969-AULMZ,Female,63,No,0,San Francisco,94104,37.791222,-122.402241,0,21,,Yes,9.06,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,2119.5,0.0,0,190.26,2309.76,Churned,Other,Moved
3259-KNMRR,Male,72,No,0,Montrose,91020,34.2112,-118.230625,0,57,Offer B,Yes,9.1,Yes,Yes,DSL,16.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,79.75,4438.2,0.0,0,518.7,4956.9,Stayed,,
1112-CUNAO,Female,67,No,0,Grimes,95950,39.033058,-121.895718,0,15,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,0.0,0,64.2,1489.15,Churned,Dissatisfaction,Service dissatisfaction
0799-DDIHE,Female,24,Yes,3,Grenada,96038,41.599978,-122.539381,7,15,Offer D,Yes,24.27,No,Yes,Cable,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.3,639.45,0.0,0,364.05,1003.5,Stayed,,
4487-ZYJZK,Female,60,Yes,2,Los Gatos,95032,37.233034,-121.947427,1,38,,Yes,36.72,No,No,,,,,,,,,,,One Year,No,Credit Card,19.6,763.1,0.0,0,1395.36,2158.46,Stayed,,
3320-VEOYC,Male,65,No,0,Beverly Hills,90210,34.099891,-118.414338,0,14,,Yes,37.62,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,1799.98,Stayed,,
8029-XYPWT,Male,72,Yes,0,Anaheim,92806,33.83796,-117.870494,1,71,Offer A,Yes,46.82,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,0.0,0,3324.22,11340.82,Stayed,,
3769-MHZNV,Female,61,Yes,3,Salyer,95563,40.89866,-123.539754,2,33,,Yes,24.27,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.1,670.35,0.0,0,800.91,1471.26,Stayed,,
3926-YZVVX,Female,62,No,0,Sacramento,95841,38.660442,-121.346321,0,41,,Yes,12.42,No,Yes,Cable,12.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,50.05,2029.05,0.0,0,509.22,2538.27,Stayed,,
7504-UWHNB,Male,42,No,0,Vallejo,94591,38.105733,-122.186338,0,25,Offer C,Yes,40.11,No,Yes,Fiber Optic,18.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,1729.35,0.0,100,1002.75,2832.1,Stayed,,
7129-CAKJW,Female,62,No,0,Fresno,93721,36.732694,-119.783786,0,17,Offer D,Yes,44.96,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.05,1345.65,0.0,0,764.32,2109.97,Stayed,,
5220-AGAAX,Male,60,Yes,1,Mendocino,95460,39.305545,-123.743697,8,68,Offer A,Yes,2.71,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.0,1664.3,0.0,0,184.28,1848.58,Stayed,,
0392-BZIUW,Female,44,Yes,0,Fresno,93710,36.822715,-119.761826,7,72,,Yes,6.58,Yes,Yes,Fiber Optic,7.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.0,7589.8,0.0,0,473.76,8063.56,Stayed,,
6900-PXRMS,Male,72,Yes,0,Spring Valley,91978,32.730264,-116.950963,0,26,Offer C,Yes,1.26,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0.0,90,32.76,2833.01,Churned,Dissatisfaction,Product dissatisfaction
3161-ONRWK,Male,35,Yes,0,Hydesville,95547,40.557314,-124.081662,4,60,Offer B,Yes,43.57,No,Yes,DSL,30.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,65.85,3928.3,0.0,0,2614.2,6542.5,Stayed,,
4232-JGKIY,Male,22,No,0,Los Angeles,90011,34.00709,-118.258681,0,1,,Yes,26.37,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.2,19.2,0.0,0,26.37,45.57,Joined,,
8885-QSQBX,Female,45,No,0,Forest Falls,92339,34.067699,-116.903891,0,1,,Yes,10.83,No,Yes,DSL,15.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.55,49.55,0.0,0,10.83,60.38,Joined,,
2068-WWXQZ,Male,61,No,0,Whittier,90604,33.929704,-118.01208,0,46,Offer B,Yes,30.25,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.05,902.0,0.0,0,1391.5,2293.5,Stayed,,
9513-DXHDA,Male,58,No,0,Auburn,95603,38.912881,-121.082766,0,27,,Yes,49.25,No,Yes,DSL,4.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81.7,2212.55,0.0,0,1329.75,3542.3,Stayed,,
3439-GVUSX,Male,45,No,0,Lookout,96054,41.280478,-121.160249,0,1,,No,,,Yes,DSL,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.4,24.4,0.0,0,0.0,24.4,Joined,,
5176-LDKUH,Female,64,No,0,San Francisco,94114,37.758085,-122.434801,0,48,,Yes,41.26,No,Yes,Fiber Optic,23.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.15,3772.65,0.0,0,1980.48,5753.13,Stayed,,
8979-CAMGB,Male,67,No,0,Vacaville,95687,38.333133,-121.920151,0,64,,Yes,10.07,Yes,Yes,Fiber Optic,26.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,0.0,0,644.48,7332.58,Stayed,,
0625-AFOHS,Female,40,Yes,1,Ferndale,95536,40.4785,-124.301372,5,29,Offer C,Yes,34.44,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.2,558.8,0.0,0,998.76,1557.56,Stayed,,
8069-YQQAJ,Male,63,No,0,Studio City,91604,34.139082,-118.39275,0,14,Offer D,No,,,Yes,Cable,12.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,31.1,419.7,0.0,0,0.0,419.7,Stayed,,
5494-HECPR,Female,34,No,0,Mi Wuk Village,95346,38.121601,-120.133915,0,1,Offer E,Yes,32.92,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,0.0,0,32.92,113.17,Churned,Other,Moved
4815-YOSUK,Male,22,Yes,2,Aliso Viejo,92656,33.571259,-117.731917,9,72,,Yes,41.18,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,104.9,7537.5,0.0,0,2964.96,10502.46,Stayed,,
7109-MFBYV,Male,28,No,0,San Bernardino,92407,34.250069,-117.393949,0,26,Offer C,Yes,29.07,No,Yes,Cable,42.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.97,Stayed,,
9705-ZJBCG,Female,51,Yes,1,Frazier Park,93222,34.907911,-119.234281,5,13,Offer D,Yes,19.63,No,Yes,DSL,12.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.15,701.05,0.0,0,255.19,956.24,Stayed,,
2082-CEFLT,Male,31,No,0,San Diego,92109,32.787836,-117.232376,0,1,Offer E,Yes,11.73,No,Yes,DSL,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.6,45.6,0.0,0,11.73,57.33,Churned,Competitor,Competitor made better offer
8999-XXGNS,Female,70,Yes,0,Healdsburg,95448,38.618347,-122.908422,7,72,Offer A,Yes,18.15,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.75,7629.85,0.0,80,1306.8,9016.65,Stayed,,
0356-OBMAC,Female,80,No,0,Winchester,92596,33.657433,-117.04254,0,56,,Yes,17.33,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.9,5706.3,0.0,0,970.48,6676.78,Stayed,,
5536-SLHPM,Female,38,Yes,0,Temecula,92592,33.507255,-117.029473,5,55,,Yes,19.41,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.75,4458.15,0.0,0,1067.55,5525.7,Churned,Competitor,Competitor made better offer
7711-GQBZC,Female,42,Yes,1,Stockton,95207,38.002125,-121.324979,1,71,,Yes,19.49,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.7,1810.55,0.0,0,1383.79,3194.34,Stayed,,
1150-WFARN,Female,59,Yes,0,Brawley,92227,33.03933,-115.191857,1,67,,Yes,32.15,Yes,Yes,Fiber Optic,28.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.75,7156.2,0.0,0,2154.05,9310.25,Churned,Competitor,Competitor had better devices
0689-NKYLF,Male,42,No,0,Los Angeles,90066,34.002028,-118.430656,0,13,Offer D,Yes,35.4,No,Yes,Fiber Optic,18.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,Churned,Attitude,Attitude of support person
1571-SAVHK,Male,20,No,0,Meadow Vista,95722,39.003358,-121.022539,0,12,,Yes,28.16,Yes,Yes,Fiber Optic,42.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,99.95,1132.75,0.0,120,337.92,1590.67,Churned,Competitor,Competitor had better devices
0374-IOEGQ,Female,62,No,0,Gonzales,93926,36.52588,-121.396719,0,3,,Yes,15.59,No,Yes,Cable,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0.0,0,46.77,169.47,Joined,,
2243-FNMMI,Male,20,No,0,Torrance,90501,33.833699,-118.314387,0,20,Offer D,Yes,31.02,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.4,415.4,0.0,0,620.4,1035.8,Stayed,,
3198-VELRD,Female,47,Yes,0,Marina Del Rey,90292,33.977468,-118.445475,1,3,,Yes,38.09,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,264.85,0.0,0,114.27,379.12,Churned,Competitor,Competitor had better devices
6297-NOOPG,Female,41,Yes,0,Temecula,92592,33.507255,-117.029473,4,70,,Yes,28.54,Yes,Yes,Fiber Optic,23.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7752.05,0.0,0,1997.8,9749.85,Stayed,,
0804-XBFBV,Female,49,No,1,Foothill Ranch,92610,33.698728,-117.67768,0,11,,No,,,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.2,321.05,0.0,0,0.0,321.05,Stayed,,
1934-MKPXS,Male,21,Yes,0,Nicolaus,95659,38.788898,-121.608624,3,33,,Yes,49.37,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,620.55,0.0,0,1629.21,2249.76,Stayed,,
9575-IWCAZ,Male,37,Yes,0,Valencia,91354,34.457005,-118.573726,4,6,,Yes,47.29,Yes,No,,,,,,,,,,,One Year,No,Mailed Check,25.1,171.0,0.0,0,283.74,454.74,Stayed,,
5917-RYRMG,Male,79,No,0,Jolon,93928,35.930782,-121.189757,0,32,,Yes,25.89,No,No,,,,,,,,,,,One Year,No,Credit Card,19.8,587.7,0.0,0,828.48,1416.18,Stayed,,
4849-PYRLQ,Female,80,No,0,Fremont,94536,37.572273,-121.964583,0,56,,Yes,37.3,Yes,Yes,DSL,8.0,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,73.25,4054.2,17.16,0,2088.8,6125.84,Stayed,,
0607-DAAHE,Male,62,No,0,Olivehurst,95961,39.082568,-121.55325,0,53,Offer B,Yes,26.21,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.75,1052.35,0.0,0,1389.13,2441.48,Churned,Price,Long distance charges
0129-KPTWJ,Male,39,Yes,0,North Highlands,95660,38.671295,-121.388251,9,72,,Yes,33.22,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,Stayed,,
6827-IEAUQ,Female,46,Yes,0,Los Angeles,90035,34.051809,-118.383843,5,27,,Yes,40.21,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0,1085.67,2960.12,Stayed,,
5539-HIVAK,Female,79,Yes,0,Friant,93626,37.027663,-119.69056,8,28,,Yes,25.57,Yes,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,25.7,734.6,0.0,0,715.96,1450.56,Stayed,,
7562-UXTPG,Female,40,No,0,Canoga Park,91303,34.19829,-118.602203,0,13,,Yes,26.13,No,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.15,886.7,8.53,0,339.69,1217.86,Stayed,,
9392-XBGTD,Male,42,No,2,Aptos,95003,37.013471,-121.877877,0,27,,Yes,8.55,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.6,581.85,0.0,0,230.85,812.7,Stayed,,
2338-BQEZT,Female,38,No,0,San Carlos,94070,37.497915,-122.267361,0,55,Offer B,Yes,3.62,No,Yes,DSL,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.55,2832.75,0.0,0,199.1,3031.85,Stayed,,
1813-JLKWR,Female,47,Yes,0,Orange,92868,33.787796,-117.875928,7,64,,Yes,23.25,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.8,1336.65,0.0,0,1488.0,2824.65,Stayed,,
0690-SRQID,Male,20,No,0,Stockton,95203,37.954089,-121.329761,0,4,Offer E,Yes,18.28,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.65,67.55,0.0,0,73.12,140.67,Stayed,,
4682-BLBUC,Male,19,Yes,0,La Crescenta,91214,34.239636,-118.245259,1,44,,Yes,29.61,No,Yes,DSL,48.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,3250.45,24.92,0,1302.84,4528.37,Stayed,,
1352-VHKAJ,Male,30,Yes,2,Berkeley,94709,37.878554,-122.26609,1,27,,Yes,13.55,Yes,Yes,Cable,59.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,71.6,1957.1,0.0,140,365.85,2462.95,Stayed,,
6680-WKXRZ,Female,32,No,0,Antioch,94509,37.980057,-121.801599,0,3,,Yes,23.82,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.4,215.8,0.0,0,71.46,287.26,Churned,Other,Don't know
0684-AOSIH,Male,42,Yes,0,Oro Grande,92368,34.647959,-117.296957,1,1,,Yes,12.04,No,Yes,Cable,5.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,95.0,0.0,0,12.04,107.04,Churned,Dissatisfaction,Network reliability
8859-YSTWS,Male,43,No,0,Port Hueneme,93041,34.110124,-119.100972,0,48,Offer B,Yes,11.02,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.95,1004.5,0.0,0,528.96,1533.46,Stayed,,
5440-FLBQG,Male,69,Yes,0,Santa Barbara,93110,34.437945,-119.77191,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.72,10690.92,Churned,Attitude,Attitude of service provider
4566-NECEV,Male,40,No,0,Palos Verdes Peninsula,90274,33.788208,-118.404955,0,5,,Yes,39.13,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.55,500.1,0.0,0,195.65,695.75,Stayed,,
5389-FFVKB,Male,71,Yes,0,Thousand Oaks,91360,34.214054,-118.88109,1,32,,Yes,2.08,No,Yes,Fiber Optic,25.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.3,2483.05,0.0,0,66.56,2549.61,Churned,Dissatisfaction,Service dissatisfaction
4404-HIBDJ,Female,48,No,0,San Jose,95131,37.387027,-121.897775,0,25,,Yes,1.37,No,Yes,DSL,21.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74.3,1863.8,0.0,0,34.25,1898.05,Churned,Competitor,Competitor offered more data
4873-ILOLJ,Male,64,No,0,Sunol,94586,37.587494,-121.862856,0,24,,Yes,32.49,No,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.35,2238.5,0.0,0,779.76,3018.26,Churned,Competitor,Competitor had better devices
4450-MDZFX,Male,50,Yes,4,Monrovia,91016,34.1528,-118.000482,9,60,Offer B,Yes,38.44,Yes,Yes,Fiber Optic,57.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.35,4453.3,0.0,0,2306.4,6759.7,Stayed,,
2987-BJXIK,Female,44,No,0,Tulare,93274,36.185471,-119.375243,0,70,,Yes,16.93,Yes,Yes,DSL,10.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,5991.05,0.0,0,1185.1,7176.15,Stayed,,
9565-JSNFM,Male,39,No,0,Meadow Valley,95956,39.937017,-121.058043,0,38,,Yes,33.71,No,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.45,2597.6,0.0,0,1280.98,3878.58,Churned,Price,Lack of affordable download/upload speed
4615-PIVVU,Female,33,No,0,Ludlow,92338,34.702766,-116.093376,0,42,,Yes,34.76,No,Yes,Cable,20.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,66.5,2762.75,0.0,0,1459.92,4222.67,Stayed,,
8087-LGYHQ,Male,40,No,0,Crestline,92325,34.248061,-117.29028,0,9,Offer E,Yes,15.53,No,Yes,Fiber Optic,14.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.05,811.65,0.0,0,139.77,951.42,Stayed,,
